RegionID,SizeRank,RegionName,RegionType,StateName,2017-10-14,2017-10-21,2017-10-28,2017-11-04,2017-11-11,2017-11-18,2017-11-25,2017-12-02,2017-12-09,2017-12-16,2017-12-23,2017-12-30,2018-01-06,2018-01-13,2018-01-20,2018-01-27,2018-02-03,2018-02-10,2018-02-17,2018-02-24,2018-03-03,2018-03-10,2018-03-17,2018-03-24,2018-03-31,2018-04-07,2018-04-14,2018-04-21,2018-04-28,2018-05-05,2018-05-12,2018-05-19,2018-05-26,2018-06-02,2018-06-09,2018-06-16,2018-06-23,2018-06-30,2018-07-07,2018-07-14,2018-07-21,2018-07-28,2018-08-04,2018-08-11,2018-08-18,2018-08-25,2018-09-01,2018-09-08,2018-09-15,2018-09-22,2018-09-29,2018-10-06,2018-10-13,2018-10-20,2018-10-27,2018-11-03,2018-11-10,2018-11-17,2018-11-24,2018-12-01,2018-12-08,2018-12-15,2018-12-22,2018-12-29,2019-01-05,2019-01-12,2019-01-19,2019-01-26,2019-02-02,2019-02-09,2019-02-16,2019-02-23,2019-03-02,2019-03-09,2019-03-16,2019-03-23,2019-03-30,2019-04-06,2019-04-13,2019-04-20,2019-04-27,2019-05-04,2019-05-11,2019-05-18,2019-05-25,2019-06-01,2019-06-08,2019-06-15,2019-06-22,2019-06-29,2019-07-06,2019-07-13,2019-07-20,2019-07-27,2019-08-03,2019-08-10,2019-08-17,2019-08-24,2019-08-31,2019-09-07,2019-09-14,2019-09-21,2019-09-28,2019-10-05,2019-10-12,2019-10-19,2019-10-26,2019-11-02,2019-11-09,2019-11-16,2019-11-23,2019-11-30,2019-12-07,2019-12-14,2019-12-21,2019-12-28,2020-01-04,2020-01-11,2020-01-18,2020-01-25,2020-02-01,2020-02-08,2020-02-15,2020-02-22,2020-02-29,2020-03-07,2020-03-14,2020-03-21,2020-03-28,2020-04-04,2020-04-11,2020-04-18,2020-04-25,2020-05-02,2020-05-09,2020-05-16,2020-05-23,2020-05-30,2020-06-06,2020-06-13,2020-06-20,2020-06-27,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31
394865,16,"Minneapolis-St Paul, MN",Msa,MN,337684.0,337684.0,342775.0,341840.0,342775.0,342775.0,342775.0,348074.0,353165.0,358360.0,363555.0,363555.0,368623.0,378206.0,379141.0,384336.0,388076.0,389531.0,391401.0,399921.0,404519.0,405116.0,410312.0,405116.0,405116.0,400337.0,394726.0,394726.0,394726.0,390934.0,389531.0,389531.0,388450.0,389531.0,384336.0,383401.0,381842.0,379141.0,373946.0,373946.0,370829.0,368854.0,363659.0,363659.0,363555.0,363555.0,363555.0,363555.0,363555.0,362516.0,358464.0,358360.0,358360.0,357425.0,353165.0,353165.0,353165.0,353165.0,353165.0,353269.0,358360.0,358464.0,362620.0,363555.0,363659.0,363659.0,373946.0,384336.0,386659.0,389635.0,390634.0,394726.0,399506.0,401999.0,405220.0,411351.0,412493.0,410312.0,404181.0,400025.0,400025.0,400024.0,396460.0,394726.0,394726.0,394726.0,389635.0,389531.0,386947.0,389531.0,389531.0,389531.0,384336.0,381848.0,379245.0,379141.0,377115.0,374049.0,373010.0,368854.0,368750.0,366974.0,363659.0,363555.0,363555.0,363555.0,363555.0,363555.0,363555.0,363659.0,363659.0,365737.0,370932.0,371961.0,373240.0,373946.0,379141.0,383837.0,386518.0,389531.0,392232.0,395703.0,400025.0,405116.0,404077.0,405116.0,405220.0,405116.0,395609.0,394726.0,394726.0,394726.0,394830.0,399506.0,397843.0,394830.0,400025.0,405116.0,405116.0,405116.0,404701.0,405116.0,405116.0,405230.0,404181.0,399921.0,399921.0,394820.0,394726.0,393791.0,392752.0,389635.0,389531.0,384336.0,384336.0,387527.0,384336.0,381115.0,379141.0,375322.0,376335.0,379234.0,381115.0,384076.0,384336.0,386414.0,387391.0,389635.0,394726.0,398976.0,399378.0,399777.0,399900.0,399990.0,399990.0,401400.0,409000.0,414800.0,419000.0,419900.0,415000.0,414990.0,415000.0,405000.0,409000.0,404379.0,404000.0,409500.0,406130.0,409600.0,409900.0,399999.0,399990.0,399900.0,399900.0,400000.0,399900.0,393900.0,389900.0
395056,17,"San Diego, CA",Msa,CA,731745.0,731745.0,732722.0,720022.0,718068.0,721976.0,727740.0,731745.0,732234.0,732721.0,735653.0,732721.0,731745.0,731745.0,732625.0,757146.0,766916.0,770824.0,770824.0,770824.0,770824.0,762031.0,770824.0,770336.0,780594.0,780594.0,779617.0,780594.0,780594.0,778151.0,776686.0,778640.0,780594.0,780594.0,780398.0,776686.0,776588.0,770824.0,761054.0,757146.0,751285.0,747377.0,742394.0,732625.0,731745.0,731745.0,727838.0,721976.0,713085.0,712206.0,708298.0,703414.0,703414.0,702437.0,697552.0,688759.0,683864.0,687684.0,683874.0,688759.0,683874.0,692667.0,693644.0,693644.0,693644.0,693644.0,702339.0,708201.0,713183.0,721976.0,721976.0,731745.0,732625.0,741515.0,752164.0,757146.0,760859.0,766916.0,776686.0,780594.0,780594.0,780594.0,780594.0,780594.0,781082.0,781571.0,781473.0,780594.0,780594.0,780594.0,780594.0,780594.0,776686.0,770091.0,770824.0,771801.0,780594.0,780594.0,781473.0,780594.0,780594.0,780594.0,780594.0,779372.0,771800.0,770824.0,770824.0,771712.0,771801.0,779617.0,778640.0,780594.0,780594.0,780594.0,781473.0,781571.0,788312.0,779617.0,776686.0,776686.0,780594.0,780594.0,800133.0,809903.0,829442.0,830419.0,839211.0,830321.0,810879.0,801110.0,781473.0,781473.0,780594.0,791243.0,794173.0,810879.0,830316.0,843022.0,849470.0,859728.0,878290.0,901639.0,907599.0,917368.0,928017.0,937885.0,937885.0,927138.0,928017.0,918345.0,894801.0,879266.0,903691.0,907599.0,903691.0,905000.0,899900.0,899000.0,899000.0,898000.0,879900.0,875000.0,879000.0,875000.0,889000.0,889900.0,897990.0,895000.0,899950.0,899000.0,895500.0,890000.0,899900.0,899999.0,899000.0,899900.0,925000.0,899900.0,899999.0,899000.0,895500.0,900000.0,925000.0,899900.0,900000.0,899999.0,899000.0,899000.0,899000.0,899990.0,899000.0,899990.0,898000.0,899000.0,897000.0,879000.0,875000.0,879000.0,880000.0
395121,18,"St. Louis, MO",Msa,MO,199900.0,199900.0,199500.0,199000.0,197900.0,195000.0,193600.0,190000.0,189900.0,189900.0,189900.0,189500.0,189900.0,189900.0,189900.0,190000.0,190000.0,193900.0,195900.0,199000.0,199900.0,200000.0,205500.0,209900.0,211900.0,214900.0,216600.0,219900.0,220000.0,224900.0,224900.0,224900.0,225000.0,225000.0,224900.0,222500.0,220000.0,220900.0,220900.0,219990.0,219900.0,219999.0,219900.0,219900.0,219900.0,219900.0,219900.0,219900.0,219900.0,220000.0,220000.0,219900.0,219900.0,219900.0,219000.0,216900.0,215000.0,215000.0,213900.0,210900.0,210000.0,209900.0,205175.0,204300.0,205000.0,205000.0,205000.0,209900.0,209900.0,214900.0,215000.0,217900.0,219900.0,224900.0,229990.0,234900.0,235000.0,236900.0,239900.0,239900.0,241800.0,245000.0,248500.0,245000.0,246900.0,249777.0,249100.0,248930.0,246500.0,249000.0,248192.0,246727.0,245000.0,245000.0,243500.0,241900.0,242000.0,242900.0,242400.0,241900.0,240000.0,241760.0,239900.0,239900.0,239000.0,235900.0,235940.0,236800.0,235000.0,234900.0,234900.0,232500.0,229900.0,229000.0,228000.0,229900.0,234900.0,235000.0,234900.0,235000.0,235941.0,238709.0,240000.0,245000.0,247500.0,249900.0,243000.0,245000.0,244900.0,243000.0,245000.0,248000.0,249900.0,254000.0,259000.0,259900.0,261991.0,265000.0,266990.0,269000.0,268000.0,265000.0,264000.0,264900.0,264999.0,264900.0,260562.0,259900.0,259900.0,259000.0,259900.0,259900.0,257750.0,259900.0,259000.0,259900.0,259000.0,256900.0,254950.0,253900.0,250900.0,249900.0,249900.0,248990.0,248990.0,244900.0,244900.0,244900.0,246900.0,249900.0,249900.0,249900.0,250000.0,259500.0,259900.0,259900.0,264900.0,269000.0,268900.0,266300.0,265000.0,270000.0,275000.0,279900.0,279900.0,275900.0,263500.0,262350.0,263500.0,265000.0,264900.0,263900.0,261900.0,259900.0,255000.0,250000.0,255000.0,254500.0,250000.0
395148,19,"Tampa, FL",Msa,FL,272000.0,272962.0,276857.0,271903.0,271903.0,271903.0,271806.0,271903.0,271514.0,271029.0,271903.0,271903.0,271903.0,271029.0,271029.0,271029.0,271903.0,271999.0,272000.0,276760.0,276857.0,279169.0,281617.0,281705.0,281714.0,287057.0,290457.0,289486.0,290457.0,291332.0,291332.0,290457.0,290457.0,290457.0,290457.0,290457.0,290457.0,290457.0,290457.0,290457.0,286572.0,286293.0,281714.0,281713.0,281617.0,281617.0,281034.0,280743.0,279772.0,276857.0,276857.0,276857.0,276760.0,273943.0,272000.0,272000.0,272000.0,271995.0,271903.0,271879.0,271029.0,271019.0,271019.0,271029.0,271029.0,271029.0,269572.0,271029.0,271903.0,271990.0,272000.0,272962.0,276857.0,280743.0,281617.0,285600.0,287446.0,290457.0,291332.0,291332.0,291332.0,291429.0,294343.0,291429.0,294425.0,296286.0,297743.0,296276.0,296189.0,291332.0,291332.0,291332.0,291332.0,291332.0,291332.0,291332.0,291332.0,291332.0,291332.0,290457.0,290457.0,289972.0,289972.0,289486.0,289972.0,289486.0,286572.0,286474.0,286567.0,285267.0,283648.0,284483.0,284629.0,281714.0,281714.0,281705.0,281617.0,281617.0,281617.0,281714.0,283074.0,284580.0,286474.0,288999.0,290457.0,290457.0,291332.0,291332.0,290457.0,286572.0,284629.0,281705.0,283657.0,286572.0,291332.0,291332.0,291429.0,298219.0,300172.0,303304.0,309886.0,310857.0,315617.0,315714.0,315714.0,316540.0,315714.0,319600.0,320474.0,320572.0,325419.0,323525.0,320474.0,325429.0,325429.0,323000.0,325429.0,328333.0,325332.0,321533.0,323476.0,320474.0,320474.0,319600.0,320474.0,320571.0,320250.0,320474.0,322417.0,320572.0,320900.0,320000.0,322990.0,324990.0,325000.0,325000.0,325000.0,329329.0,330000.0,340000.0,344900.0,348995.0,349900.0,351358.0,355000.0,360000.0,365000.0,369000.0,370000.0,374900.0,369000.0,375000.0,375000.0,375000.0,379900.0,380000.0,385000.0,384900.0,384900.0
394358,20,"Baltimore, MD",Msa,MD,325738.0,320727.0,320677.0,318622.0,320626.0,320626.0,315715.0,315615.0,310604.0,309702.0,305693.0,300681.0,300680.0,300671.0,300631.0,300680.0,300681.0,300681.0,304189.0,305688.0,310704.0,317720.0,320626.0,323734.0,325638.0,325738.0,330649.0,330749.0,335761.0,340672.0,345683.0,348289.0,350795.0,350795.0,355706.0,351792.0,350795.0,350795.0,355305.0,355706.0,350795.0,350795.0,350695.0,350695.0,349793.0,345783.0,344781.0,340772.0,340672.0,340672.0,340672.0,340672.0,340672.0,339770.0,335751.0,332754.0,330649.0,325738.0,325738.0,324736.0,320727.0,320626.0,315715.0,315715.0,315715.0,318722.0,317720.0,319724.0,319724.0,320526.0,320626.0,320714.0,320727.0,325738.0,330649.0,334988.0,335761.0,340672.0,349793.0,350695.0,350695.0,350695.0,350795.0,350795.0,355305.0,355806.0,355540.0,350795.0,355806.0,360717.0,360818.0,360717.0,359815.0,350795.0,350795.0,350795.0,350695.0,350695.0,350695.0,345783.0,345783.0,340772.0,340772.0,340762.0,340522.0,339770.0,335761.0,335761.0,335661.0,330749.0,330649.0,328235.0,325738.0,324736.0,320626.0,320626.0,320626.0,320717.0,320726.0,325638.0,325738.0,329747.0,330739.0,330749.0,335661.0,339770.0,340772.0,345683.0,349793.0,350695.0,349793.0,349793.0,350695.0,350795.0,350795.0,357811.0,365729.0,360818.0,365729.0,368836.0,369838.0,370740.0,374849.0,375852.0,370740.0,370740.0,372845.0,369838.0,365729.0,364714.0,365829.0,360818.0,365829.0,360717.0,353792.0,353993.0,356933.0,353010.0,344160.0,344061.0,344061.0,334327.0,334228.0,334228.0,333343.0,329312.0,329312.0,324492.0,323510.0,324493.0,324492.0,324500.0,324900.0,329900.0,339900.0,339900.0,335000.0,349900.0,349900.0,349900.0,350000.0,359000.0,354900.0,350000.0,349900.0,350100.0,359000.0,360000.0,365000.0,374900.0,369000.0,360000.0,359900.0,360000.0,359900.0,359900.0,360000.0,359900.0,360000.0
394530,21,"Denver, CO",Msa,CO,525294.0,526324.0,521937.0,521405.0,526324.0,530160.0,540097.0,549934.0,551375.0,555837.0,560756.0,569610.0,571086.0,565675.0,570594.0,575513.0,578829.0,575513.0,580432.0,581233.0,585211.0,580333.0,580432.0,570495.0,571381.0,576496.0,572561.0,565675.0,565577.0,560756.0,550918.0,541080.0,541080.0,545999.0,541080.0,540097.0,531243.0,530259.0,528291.0,524336.0,516486.0,516486.0,511567.0,511567.0,511567.0,512551.0,514514.0,511567.0,511567.0,506648.0,503697.0,501729.0,499466.0,491890.0,491890.0,491793.0,491881.0,491793.0,491891.0,496712.0,497268.0,501680.0,506648.0,511468.0,511567.0,511557.0,516486.0,521405.0,526323.0,529772.0,531243.0,540588.0,541080.0,541080.0,550918.0,559772.0,555837.0,550820.0,550918.0,554853.0,550918.0,545999.0,541080.0,541080.0,541080.0,541211.0,541080.0,541080.0,540982.0,536161.0,531243.0,530357.0,526324.0,521405.0,521405.0,516486.0,516486.0,516589.0,516486.0,516486.0,516387.0,516387.0,516289.0,516387.0,516437.0,516486.0,516486.0,516486.0,520421.0,521405.0,526324.0,531243.0,535153.0,531243.0,536063.0,540097.0,541079.0,541080.0,550918.0,560658.0,562724.0,565675.0,570594.0,579625.0,580431.0,580432.0,589286.0,589286.0,585351.0,570594.0,565675.0,565576.0,560756.0,559772.0,560756.0,565675.0,575513.0,582399.0,585351.0,589163.0,590220.0,592636.0,603944.0,601689.0,596172.0,590269.0,592237.0,590260.0,590269.0,590269.0,590171.0,589778.0,589187.0,580432.0,573545.0,573904.0,576443.0,578983.0,598282.0,599298.0,599298.0,594219.0,601837.0,608440.0,609455.0,612493.0,624692.0,625047.0,612493.0,609354.0,609354.0,609455.0,610000.0,605000.0,615000.0,625000.0,625000.0,625900.0,624950.0,625000.0,622114.0,629000.0,635000.0,630000.0,635000.0,644000.0,639900.0,649900.0,650000.0,650000.0,650000.0,650000.0,650000.0,650000.0,652500.0,660000.0,650000.0,650000.0,650000.0
394982,22,"Pittsburgh, PA",Msa,PA,172916.0,172916.0,172916.0,172916.0,172916.0,172916.0,172916.0,172000.0,170371.0,167929.0,167827.0,167827.0,167827.0,167827.0,166911.0,164316.0,165384.0,167827.0,167929.0,167929.0,171898.0,172916.0,175053.0,178004.0,178004.0,178106.0,178106.0,178106.0,181159.0,183093.0,183093.0,183093.0,183093.0,183093.0,183093.0,183093.0,182686.0,180650.0,178106.0,178106.0,181058.0,182177.0,180650.0,178106.0,178004.0,178004.0,178004.0,178004.0,178106.0,178004.0,178004.0,178004.0,177597.0,175562.0,172916.0,172916.0,172916.0,172916.0,171694.0,170982.0,170982.0,168845.0,167929.0,168946.0,167929.0,167929.0,167827.0,167827.0,167827.0,167827.0,167929.0,172000.0,172916.0,175053.0,178106.0,183093.0,183182.0,188182.0,188284.0,189301.0,190828.0,192355.0,192355.0,193271.0,193371.0,193271.0,193271.0,195917.0,198461.0,198461.0,201005.0,201550.0,198461.0,198359.0,198461.0,197443.0,197952.0,198359.0,198359.0,198461.0,193372.0,193271.0,193372.0,192863.0,190828.0,188182.0,183195.0,183093.0,183093.0,183093.0,183093.0,182584.0,179022.0,178106.0,178106.0,178106.0,178106.0,181058.0,179022.0,179022.0,182177.0,183093.0,188182.0,190217.0,193271.0,193271.0,198359.0,197952.0,197342.0,193372.0,193271.0,193372.0,193271.0,198359.0,202023.0,203448.0,203448.0,212710.0,217288.0,220852.0,223803.0,223905.0,228994.0,228994.0,231028.0,228994.0,228892.0,223803.0,223803.0,223905.0,228892.0,228892.0,223905.0,223905.0,228892.0,228994.0,228994.0,228892.0,227976.0,227976.0,223905.0,223905.0,223895.0,223803.0,221360.0,222887.0,218816.0,218714.0,218714.0,218816.0,215763.0,213727.0,214000.0,212000.0,210000.0,212500.0,213900.0,214711.0,215000.0,219000.0,221450.0,225000.0,229900.0,229000.0,231900.0,231900.0,234900.0,234900.0,230000.0,225000.0,225000.0,225000.0,225000.0,225000.0,224900.0,220000.0,220000.0,220000.0,219000.0
394998,23,"Portland, OR",Msa,OR,472846.0,473833.0,473735.0,473735.0,475155.0,478769.0,482718.0,483705.0,483606.0,483606.0,483606.0,488631.0,482718.0,483653.0,488631.0,492589.0,492589.0,493478.0,493478.0,498512.0,508384.0,513320.0,517268.0,513221.0,518255.0,518255.0,518157.0,513221.0,513314.0,513788.0,513320.0,513320.0,516775.0,513320.0,513221.0,512332.0,512332.0,503448.0,502461.0,493572.0,493478.0,492589.0,492589.0,491602.0,488641.0,483695.0,482718.0,481731.0,478769.0,478769.0,478769.0,476795.0,473833.0,475069.0,473735.0,473735.0,473784.0,473735.0,472846.0,473735.0,472846.0,472846.0,473735.0,473784.0,473833.0,478769.0,479756.0,482718.0,479756.0,483606.0,488631.0,492589.0,493478.0,493478.0,493577.0,493577.0,498512.0,499401.0,493577.0,493577.0,493577.0,498463.0,493577.0,502461.0,501474.0,503448.0,503409.0,499018.0,493577.0,493478.0,492589.0,492589.0,492589.0,488641.0,491602.0,490615.0,488984.0,490615.0,488641.0,488641.0,483606.0,482718.0,481726.0,482718.0,482718.0,478769.0,476696.0,473735.0,473823.0,476301.0,478769.0,480734.0,481188.0,478769.0,481632.0,483606.0,483705.0,488641.0,491602.0,493478.0,493527.0,498512.0,498429.0,507298.0,513221.0,518157.0,514748.0,513221.0,503349.0,492589.0,491520.0,492589.0,492589.0,493478.0,493527.0,508285.0,512332.0,513221.0,513221.0,516824.0,518255.0,518255.0,518255.0,523092.0,528028.0,528127.0,523142.0,524178.0,525693.0,523092.0,528127.0,533013.0,537900.0,537978.0,537011.0,532964.0,537998.0,542830.0,542934.0,550634.0,557741.0,562677.0,562677.0,567514.0,577386.0,572450.0,576497.0,567613.0,577386.0,567613.0,568260.0,569275.0,569900.0,575000.0,575000.0,575000.0,569900.0,575000.0,579900.0,595000.0,610000.0,615000.0,609500.0,615000.0,626000.0,629000.0,625000.0,629900.0,629000.0,634995.0,635000.0,625000.0,625000.0,620000.0,619900.0,625000.0,625000.0,615000.0,599999.0
394458,24,"Charlotte, NC",Msa,NC,334024.0,334024.0,333642.0,332210.0,329346.0,329346.0,324573.0,324477.0,323618.0,324477.0,324191.0,324477.0,324477.0,324477.0,324477.0,324573.0,324573.0,324572.0,324573.0,330205.0,333164.0,334119.0,334119.0,338892.0,342711.0,343570.0,348343.0,343665.0,343570.0,343570.0,343665.0,343665.0,348343.0,348343.0,348343.0,346529.0,342711.0,340801.0,339837.0,338261.0,334119.0,334024.0,334110.0,333164.0,329346.0,329346.0,329250.0,324477.0,324477.0,324477.0,324477.0,319800.0,317413.0,318750.0,319704.0,315981.0,314976.0,314931.0,313976.0,310253.0,310253.0,310253.0,310253.0,310253.0,310158.0,310158.0,310253.0,313117.0,314215.0,319704.0,319800.0,322664.0,324477.0,324573.0,331733.0,334024.0,334119.0,334118.0,334119.0,336959.0,340956.0,343188.0,343570.0,343656.0,345766.0,348343.0,348343.0,346529.0,343665.0,338797.0,334119.0,338797.0,336951.0,334118.0,334024.0,334024.0,334024.0,332869.0,329346.0,329346.0,330110.0,329250.0,324573.0,326387.0,327745.0,329250.0,329250.0,326959.0,326950.0,324573.0,328773.0,329346.0,329346.0,329346.0,329346.0,329346.0,329346.0,327914.0,329250.0,331733.0,331001.0,334024.0,334119.0,339012.0,339012.0,343188.0,345097.0,345581.0,342701.0,334978.0,334119.0,334024.0,334119.0,336506.0,343570.0,345575.0,348438.0,353202.0,355121.0,357985.0,357985.0,357985.0,362662.0,362748.0,367531.0,367531.0,367531.0,365397.0,367531.0,362748.0,362758.0,365526.0,363726.0,367531.0,367436.0,367680.0,367680.0,366306.0,365208.0,367778.0,365718.0,364335.0,367777.0,367777.0,365718.0,365388.0,365718.0,367680.0,367778.0,370600.0,367778.0,368000.0,367631.0,375499.0,377944.0,384990.0,390000.0,388950.0,394534.0,397489.0,399000.0,400000.0,415000.0,415000.0,415000.0,419000.0,419900.0,419950.0,423000.0,425000.0,419000.0,418000.0,424900.0,421900.0,417900.0,416300.0,419900.0,419000.0,411951.0
395045,25,"Sacramento, CA",Msa,CA,470832.0,465770.0,470832.0,466782.0,470832.0,470731.0,471085.0,470832.0,465770.0,465770.0,470832.0,474883.0,480958.0,474118.0,471744.0,474883.0,480958.0,482983.0,485514.0,491083.0,495133.0,496045.0,496045.0,495607.0,497522.0,505259.0,505259.0,504285.0,505259.0,505259.0,505259.0,505259.0,505259.0,505259.0,504753.0,503740.0,501209.0,498171.0,498171.0,495133.0,491083.0,495133.0,492096.0,491083.0,490982.0,485008.0,484907.0,480958.0,479945.0,475890.0,475794.0,474020.0,475389.0,474883.0,474781.0,470832.0,470832.0,470832.0,470832.0,470832.0,467795.0,470326.0,470832.0,471339.0,474883.0,475794.0,474883.0,480198.0,485008.0,491083.0,491083.0,495133.0,501209.0,505259.0,506221.0,516397.0,521459.0,521459.0,526421.0,526522.0,531484.0,529560.0,531484.0,531534.0,531585.0,536546.0,540698.0,540698.0,536597.0,536648.0,536141.0,535635.0,531585.0,531585.0,535635.0,535635.0,531585.0,531484.0,527123.0,525510.0,521459.0,525510.0,525510.0,521409.0,516397.0,514372.0,516296.0,515315.0,516321.0,516296.0,516391.0,516397.0,525510.0,525510.0,526421.0,526522.0,531534.0,531484.0,535522.0,531609.0,534116.0,541710.0,546672.0,548250.0,546773.0,551826.0,555886.0,555886.0,553861.0,546773.0,541710.0,536648.0,541710.0,545760.0,545760.0,546672.0,550565.0,554873.0,556888.0,556898.0,558923.0,563986.0,567923.0,567014.0,572087.0,582202.0,582212.0,582161.0,576137.0,582211.0,592337.0,596388.0,599425.0,596388.0,596894.0,597075.0,597390.0,605501.0,606513.0,603475.0,606513.0,606513.0,606513.0,607019.0,606513.0,606513.0,606513.0,612588.0,632080.0,626764.0,627859.0,628958.0,629990.0,625000.0,599900.0,599900.0,600000.0,599000.0,595000.0,598000.0,599000.0,615000.0,625000.0,636195.0,649000.0,645990.0,639000.0,635000.0,629000.0,625550.0,635000.0,630000.0,629000.0,635000.0,635000.0,636421.0,634500.0,630990.0,632600.0
395055,26,"San Antonio, TX",Msa,TX,276130.0,276130.0,280765.0,278595.0,276130.0,276031.0,276130.0,280959.0,280556.0,280507.0,281061.0,281061.0,281061.0,280075.0,277490.0,278689.0,277362.0,279446.0,281061.0,280075.0,280568.0,281061.0,285893.0,285992.0,290824.0,293881.0,294867.0,293880.0,294867.0,295361.0,295656.0,295755.0,295755.0,295755.0,295745.0,295508.0,294867.0,294867.0,294867.0,293388.0,290923.0,290923.0,285893.0,285893.0,285006.0,281061.0,281061.0,281061.0,281061.0,280814.0,279079.0,276647.0,277040.0,276278.0,276130.0,276130.0,276130.0,279079.0,278595.0,279976.0,281061.0,280074.0,277040.0,276130.0,276130.0,277131.0,276623.0,276120.0,276031.0,276081.0,276031.0,276086.0,278595.0,279089.0,281051.0,281699.0,285893.0,285893.0,285982.0,288457.0,290824.0,290430.0,290923.0,293388.0,292402.0,292895.0,292895.0,290923.0,290923.0,290366.0,289937.0,289937.0,285992.0,285893.0,285499.0,284513.0,281732.0,281061.0,281061.0,281061.0,281061.0,281061.0,280962.0,278102.0,278990.0,277609.0,276130.0,276120.0,276130.0,276130.0,275588.0,275045.0,275144.0,275144.0,275144.0,275144.0,276031.0,276031.0,275637.0,274651.0,275144.0,276130.0,277018.0,277993.0,279037.0,281061.0,285006.0,285893.0,285987.0,285992.0,285982.0,285893.0,285893.0,285893.0,285991.0,287964.0,290923.0,293783.0,294867.0,295755.0,295853.0,298812.0,297332.0,296988.0,300784.0,296840.0,299700.0,295854.0,295853.0,295755.0,295641.0,295361.0,293388.0,294867.0,294867.0,295000.0,296000.0,295000.0,292500.0,290000.0,290306.0,289990.0,289000.0,288000.0,287500.0,287358.0,287990.0,287990.0,288500.0,287990.0,287990.0,287999.0,288999.0,289900.0,292000.0,293900.0,294500.0,298499.0,299999.0,298499.0,299389.0,304990.0,306000.0,307999.0,307415.0,304000.0,301499.0,306500.0,312000.0,313499.0,315000.0,320499.0,329000.0,330000.0,334900.0,340000.0,345000.0,350000.0,350000.0
394943,27,"Orlando, FL",Msa,FL,319500.0,319900.0,324500.0,319000.0,319000.0,319000.0,317500.0,319000.0,318900.0,315000.0,318500.0,315000.0,318900.0,319900.0,319900.0,320000.0,320000.0,324900.0,325000.0,329000.0,330000.0,330000.0,335000.0,338990.0,339900.0,340000.0,339990.0,339900.0,340000.0,344000.0,340000.0,340000.0,344000.0,344990.0,344900.0,343500.0,339900.0,339900.0,339900.0,339900.0,339000.0,339000.0,339000.0,335000.0,334000.0,330000.0,330000.0,329900.0,329900.0,329000.0,328000.0,325000.0,325000.0,324900.0,324900.0,320000.0,320000.0,319900.0,319900.0,319000.0,318000.0,318700.0,319400.0,318000.0,317230.0,317490.0,315997.0,316000.0,317490.0,319000.0,320000.0,320000.0,324900.0,324999.0,327000.0,329900.0,333999.0,335000.0,337000.0,339900.0,340000.0,344900.0,344900.0,345000.0,344000.0,344500.0,345000.0,345000.0,344900.0,339988.0,339900.0,340000.0,340000.0,339993.0,339900.0,339500.0,339900.0,339000.0,339900.0,339900.0,339900.0,339900.0,339000.0,339000.0,338900.0,339000.0,338000.0,337400.0,338990.0,338140.0,337000.0,339000.0,339000.0,339000.0,339201.0,339900.0,339500.0,339500.0,339900.0,339900.0,341475.0,344675.0,347990.0,349500.0,349990.0,350000.0,358000.0,355000.0,349900.0,344900.0,339500.0,335093.0,335000.0,339500.0,339900.0,340000.0,344900.0,345000.0,348000.0,349900.0,350000.0,355000.0,357065.0,358000.0,359900.0,359900.0,360000.0,361900.0,363000.0,360000.0,359900.0,360000.0,363500.0,361480.0,360000.0,360000.0,359990.0,359900.0,359900.0,360000.0,359900.0,360000.0,360000.0,364000.0,364900.0,364900.0,364995.0,364995.0,364900.0,360000.0,359000.0,358990.0,360000.0,362000.0,364990.0,370000.0,376290.0,375000.0,379900.0,385000.0,389000.0,389900.0,392360.0,397231.0,396725.0,398900.0,399900.0,399900.0,399998.0,399900.0,399965.0,400000.0,409900.0,410000.0,400000.0,408000.0,410000.0,414900.0,415000.0
